radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
172.423236,0.089,9.444916,0.101,11.513,0.018,4,12.518,0.075,4,NA,NA,0,11.964,0.032,4,11.199,0.049,4,10.94,0.052,4,10.958,0.013,2,NA,NA,0
172.431982,0.746,9.205692,0.517,16.452,0.072,4,17.337,0.033,4,NA,NA,0,16.9,0.071,4,16.105,0.078,4,15.722,0.17,4,NA,NA,0,NA,NA,0
172.436741,0.325,9.389351,0.373,16.345,0.108,4,17.041,0.053,4,NA,NA,0,16.622,0.068,4,16.082,0.072,4,15.959,0.194,4,NA,NA,0,NA,NA,0
172.441167,0.111,9.434852,0.109,12.054,0.027,4,12.671,0.081,4,NA,NA,0,12.308,0.031,4,11.896,0.038,4,11.77,0.04,4,11.858,0.036,2,NA,NA,0
172.445583,0.583,9.233172,0.265,16.321,0.075,4,17.44,0.245,4,NA,NA,0,16.775,0.05,4,15.892,0.106,4,15.448,0.102,4,NA,NA,0,NA,NA,0
172.446185,0.288,9.513351,0.26,15.781,0.046,4,16.625,0.132,4,NA,NA,0,16.162,0.04,4,15.636,0.027,4,15.436,0.09,4,NA,NA,0,NA,NA,0
172.448649,0.239,9.364887,0.149,15.577,0.036,4,16.578,0.036,4,NA,NA,0,16.055,0.025,4,15.179,0.036,4,14.898,0.081,4,NA,NA,0,NA,NA,0
172.452566,0.562,9.492355,0.358,16.918,0.052,3,17.466,0.108,3,NA,NA,0,17.101,0.048,4,16.695,0.081,4,16.364,0.249,3,NA,NA,0,NA,NA,0
172.452816,0.251,9.436159,0.209,13.513,0.012,4,14.521,0.061,4,NA,NA,0,13.98,0.029,4,13.184,0.042,4,12.921,0.049,4,12.931,0.039,2,NA,NA,0
172.460879,0.336,9.391828,0.271,14.54,0.011,4,15.538,0.08,4,NA,NA,0,15.011,0.034,4,14.239,0.032,4,13.935,0.041,4,NA,NA,0,NA,NA,0
172.462834,0.323,9.442297,0.35,15.802,0.041,3,17.156,0.037,3,NA,NA,0,16.569,0.048,4,15.169,0.069,4,14.318,0.049,4,NA,NA,0,NA,NA,0
172.465754,0.203,9.47697,0.194,13.319,0.022,5,14.198,0.081,5,NA,NA,0,13.708,0.024,5,13.066,0.04,5,12.848,0.041,5,12.905,0.096,2,NA,NA,0
172.466865,0.126,9.535511,0.181,12.508,0.02,4,13.141,0.082,4,NA,NA,0,12.745,0.046,4,12.331,0.038,4,12.199,0.047,4,12.233,0.006,2,NA,NA,0
172.4799,0.124,9.374437,0.098,10.505,0.014,5,11.955,0.077,4,NA,NA,0,11.184,0.029,4,10.075,0.031,3,9.589,0.008,1,9.301,0.007,1,NA,NA,0
172.48225,0.217,9.323536,0.219,14.439,0.013,4,15.84,0.058,4,NA,NA,0,15.136,0.041,4,13.869,0.034,4,13.347,0.034,4,13.333,0.151,1,NA,NA,0
172.488976,0.123,9.446664,0.139,10.897,0.043,6,11.559,0.076,4,NA,NA,0,11.157,0.035,4,10.686,0.055,6,10.528,0.071,6,10.568,0.05,2,NA,NA,0
172.500557,0.498,9.19135,0.307,16.573,0.064,3,17.651,0.149,3,NA,NA,0,17.106,0.071,4,16.291,0.064,4,16.088,0.112,4,NA,NA,0,NA,NA,0
172.501466,0.325,9.55307,0.362,16.473,0.077,4,17.128,0.145,4,NA,NA,0,16.731,0.025,4,16.345,0.048,4,16.028,0.09,2,NA,NA,0,NA,NA,0
172.510517,0.125,9.372985,0.087,NA,NA,0,NA,NA,0,NA,NA,0,18.282,0.167,1,17.52,0.221,1,NA,NA,0,NA,NA,0,NA,NA,0
172.51142,0.536,9.404223,0.432,17.137,0.022,2,17.754,0.141,2,NA,NA,0,17.388,0.092,4,16.99,0.141,4,16.28,0.012,2,NA,NA,0,NA,NA,0
172.53078,0.469,9.332491,0.28,17.045,0.144,3,17.537,0.117,3,NA,NA,0,17.317,0.147,4,16.673,0.129,4,16.185,0.195,3,NA,NA,0,NA,NA,0
172.530781,1.161,9.277133,1.035,13.029,0.039,4,14.017,0.016,4,NA,NA,0,13.493,0.019,4,12.662,0.066,4,12.26,0.067,4,12.057,0.051,1,NA,NA,0
172.537702,0.467,9.4216,0.363,13.973,0.027,4,15.025,0.07,4,NA,NA,0,14.436,0.024,4,13.653,0.035,4,13.382,0.043,4,13.147,0.197,3,NA,NA,0
172.550278,0.201,9.500645,0.384,NA,NA,0,NA,NA,0,NA,NA,0,18.476,0.246,1,17.555,0.229,1,NA,NA,0,NA,NA,0,NA,NA,0
172.552077,0.185,9.538722,0.145,15.041,0.028,4,16.127,0.088,4,NA,NA,0,15.576,0.054,4,14.626,0.032,4,14.286,0.073,4,NA,NA,0,NA,NA,0
172.555666,0.44,9.434786,0.4,16.535,0.044,4,17.416,0.103,4,NA,NA,0,16.936,0.053,4,16.235,0.069,4,15.948,0.189,4,NA,NA,0,NA,NA,0
172.556081,1.044,9.463671,0.465,NA,NA,0,NA,NA,0,NA,NA,0,17.994,0.103,3,16.915,0.138,3,16.238,0.215,1,NA,NA,0,NA,NA,0
172.559228,0.415,9.369673,0.086,NA,NA,0,NA,NA,0,NA,NA,0,18.589,0.216,1,17.089,0.14,1,NA,NA,0,NA,NA,0,NA,NA,0
172.559837,0.47,9.175824,0.494,16.586,0.071,4,17.483,0.122,4,NA,NA,0,16.951,0.047,4,16.294,0.024,4,16.132,0.139,4,NA,NA,0,NA,NA,0
172.565747,0.476,9.351154,0.18,NA,NA,0,NA,NA,0,NA,NA,0,18.627,0.174,2,17.302,0.16,2,16.487,0.247,1,NA,NA,0,NA,NA,0
172.567041,0.634,9.381922,0.49,17.572,0.105,3,18.094,0.129,3,NA,NA,0,17.548,0.004,3,17.131,0.132,3,NA,NA,0,NA,NA,0,NA,NA,0
172.570663,0.27,9.437698,0.234,16.305,0.09,4,17.04,0.103,4,NA,NA,0,16.754,0.044,4,16.075,0.06,4,15.752,0.194,4,NA,NA,0,NA,NA,0
172.57259,0.251,9.537979,0.27,16.266,0.04,3,17.498,0.028,3,NA,NA,0,17.042,0.093,4,15.621,0.014,4,14.925,0.064,4,NA,NA,0,NA,NA,0
172.577877,0.217,9.300432,0.174,15.508,0.026,4,16.18,0.089,4,NA,NA,0,15.778,0.03,4,15.309,0.056,4,15.15,0.051,4,NA,NA,0,NA,NA,0
172.577935,0.499,9.532731,0.143,NA,NA,0,NA,NA,0,NA,NA,0,18.874,0.338,1,17.514,0.219,1,NA,NA,0,NA,NA,0,NA,NA,0
172.580781,0.6,9.465209,0.312,16.931,0.135,3,17.655,0.18,3,NA,NA,0,17.325,0.065,4,16.723,0.08,4,16.156,0.061,2,NA,NA,0,NA,NA,0
172.584119,0.504,9.433638,0.463,NA,NA,0,NA,NA,0,NA,NA,0,18.265,0.133,3,17.163,0.225,3,16.237,0.105,3,NA,NA,0,NA,NA,0
172.585839,0.457,9.258882,0.545,NA,NA,0,NA,NA,0,NA,NA,0,17.677,0.103,4,16.588,0.102,4,16.268,0.105,4,NA,NA,0,NA,NA,0
172.588667,0.394,9.407923,0.43,14.122,0.023,4,15.179,0.061,4,NA,NA,0,14.605,0.034,4,13.804,0.031,4,13.472,0.052,4,13.326,0.426,3,NA,NA,0
172.597539,0.284,9.270625,0.226,15.726,0.043,4,16.563,0.084,4,NA,NA,0,16.105,0.069,4,15.512,0.07,4,15.225,0.093,4,NA,NA,0,NA,NA,0
172.604273,0.515,9.297824,0.427,NA,NA,0,NA,NA,0,NA,NA,0,18.148,0.168,3,16.759,0.062,3,16.001,0.062,3,NA,NA,0,NA,NA,0
172.618348,0.669,9.470045,0.44,17.165,0.024,3,17.646,0.116,3,NA,NA,0,17.437,0.065,4,16.832,0.062,4,16.394,0.1,2,NA,NA,0,NA,NA,0
172.623621,1.014,9.388168,0.685,16.362,0.041,2,17.269,0.064,2,NA,NA,0,16.83,0.033,2,16.027,0.067,1,15.786,0.063,2,NA,NA,0,NA,NA,0
172.630575,0.338,9.336859,0.178,10.238,0.022,6,11.274,0.075,4,NA,NA,0,10.708,0.044,5,9.888,0.022,2,9.663,0.023,2,9.626,0.104,2,NA,NA,0
172.632344,0.366,9.27515,0.402,14.305,0.009,4,15.051,0.064,4,NA,NA,0,14.631,0.04,4,14.099,0.03,4,13.902,0.049,4,13.837,0.223,1,NA,NA,0
172.636234,0.486,9.403244,0.234,9.272,0.015,2,10.302,0.184,4,NA,NA,0,9.99,0.235,3,8.971,0.029,2,8.735,0.037,2,8.719,0.126,2,NA,NA,0
172.638494,0.215,9.486772,0.257,15.738,0.078,4,17.23,0.217,4,NA,NA,0,16.497,0.025,4,15.101,0.051,4,14.385,0.034,4,NA,NA,0,NA,NA,0
172.643199,0.363,9.272877,0.299,13.369,0.049,4,14.147,0.071,4,NA,NA,0,13.703,0.031,4,13.173,0.056,4,12.963,0.096,4,12.996,0.105,1,NA,NA,0
172.648927,0.383,9.463806,0.269,13.642,0.024,4,14.221,0.077,4,NA,NA,0,13.881,0.035,4,13.489,0.03,4,13.396,0.06,4,13.733,0.181,2,NA,NA,0
172.650847,0.58,9.322624,0.468,17.182,0.155,1,18.261,0.269,1,NA,NA,0,17.721,0.035,3,16.89,0.085,3,16.397,0.103,3,NA,NA,0,NA,NA,0
172.652669,0.346,9.480092,0.3,12.733,0.015,5,13.846,0.065,5,NA,NA,0,13.227,0.037,5,12.373,0.038,5,12.014,0.043,5,11.982,0.161,3,NA,NA,0
172.653786,0.323,9.372295,0.207,12.705,0.015,4,13.41,0.075,4,NA,NA,0,13.008,0.035,4,12.531,0.036,4,12.406,0.055,4,12.634,0.228,2,NA,NA,0
172.674686,0.917,9.318191,0.26,17.909,0.318,1,18.064,0.246,1,NA,NA,0,17.955,0.132,4,17.025,0.165,4,16.501,0.164,2,NA,NA,0,NA,NA,0
172.680918,0.238,9.457916,0.205,16.11,0.033,4,17.279,0.113,4,NA,NA,0,16.732,0.046,4,15.701,0.095,4,15.303,0.065,4,NA,NA,0,NA,NA,0
172.681234,0.399,9.393539,0.545,14.024,0.065,4,14.914,0.092,4,NA,NA,0,14.411,0.072,4,13.736,0.07,4,13.489,0.059,4,13.717,0.195,1,NA,NA,0
172.698093,0.555,9.421147,0.361,16.866,0.119,1,18.204,0.236,1,NA,NA,0,17.71,0.041,4,16.209,0.116,4,15.317,0.035,4,NA,NA,0,NA,NA,0
172.700244,0.318,9.39786,0.292,16.411,0.078,3,17.331,0.059,3,NA,NA,0,16.851,0.045,4,16.29,0.033,4,16.097,0.098,4,NA,NA,0,NA,NA,0
